,movieId,title,dbpedia_link,genres,director_uri,director,country_uri,country,runtime,writer_uri,writer,starring,languagues,studios
909,453,For Love or Money (1993),http://dbpedia.org/resource/For_Love_or_Money_(1993_film),Comedy|Romance,http://dbpedia.org/resource/Barry_Sonnenfeld,Barry Sonnenfeld,,,5760.0,http://dbpedia.org/resource/Lawrence_Konner,Lawrence Konner,,,Imagine Entertainment
910,1753,Half Baked (1998),http://dbpedia.org/resource/Half_Baked,Comedy,http://dbpedia.org/resource/Tamra_Davis,Tamra Davis,,,4920.0,http://dbpedia.org/resource/Neal_Brennan,Neal Brennan,Jim Breuer|Rachel True|Clarence Williams III|Guillermo Díaz (actor)|Dave Chappelle|Harland Williams,,Robert Simonds
911,2963,Joe the King (1999),http://dbpedia.org/resource/Joe_the_King,Crime|Drama,http://dbpedia.org/resource/Frank_Whaley,Frank Whaley,,,,http://dbpedia.org/resource/Frank_Whaley,Frank Whaley,Val Kilmer|Karen Young (actress)|Ethan Hawke|John Leguizamo|Camryn Manheim|Austin Pendleton|Noah Fleiss,,
912,3308,"Flamingo Kid, The (1984)",http://dbpedia.org/resource/The_Flamingo_Kid,Comedy|Drama,http://dbpedia.org/resource/Garry_Marshall,Garry Marshall,,,6000.0,http://dbpedia.org/resource/Garry_Marshall,Garry Marshall,Richard Crenna|Jessica Walter|Héctor Elizondo|Matt Dillon,,ABC Motion Pictures
913,2037,Candleshoe (1977),http://dbpedia.org/resource/Candleshoe,Adventure|Children|Comedy,http://dbpedia.org/resource/Norman_Tokar,Norman Tokar,,,6060.0,http://dbpedia.org/resource/David_Swift_(director),David Swift (director),David Niven|Leo McKern|Helen Hayes|Jodie Foster,,Walt Disney Pictures
914,2793,"American Werewolf in Paris, An (1997)",http://dbpedia.org/resource/An_American_Werewolf_in_Paris,Comedy|Horror|Romance|Thriller,http://dbpedia.org/resource/Anthony_Waller,Anthony Waller,,,6120.0,http://dbpedia.org/resource/Tom_Stern_(director),Tom Stern (director),Phil Buckman|Julie Bowen|Julie Delpy|Vince Vieluf|Tom Everett Scott,,Hollywood Pictures|Propaganda Films
915,3874,"Couch in New York, A (1996)",http://dbpedia.org/resource/A_Couch_in_New_York,Comedy|Drama|Romance,http://dbpedia.org/resource/Chantal_Akerman,Chantal Akerman,http://dbpedia.org/resource/France,France,5400.0,http://dbpedia.org/resource/Jean-Louis_Benoît,Jean-Louis Benoît,Juliette Binoche|William Hurt|Richard Jenkins|Henry Bean|Kent Broadhurst|Barbara Garrick|Paul Guilfoyle,,
916,12,Dracula: Dead and Loving It (1995),http://dbpedia.org/resource/Dracula:_Dead_and_Loving_It,Comedy|Horror,http://dbpedia.org/resource/Mel_Brooks,Mel Brooks,,,5400.0,http://dbpedia.org/resource/Mel_Brooks,Mel Brooks,Leslie Nielsen|Amy Yasbeck|Steven Weber (actor)|Harvey Korman|Peter MacNicol|Lysette Anthony,,Gaumont British|Castle Rock Entertainment|Brooksfilms
917,315,"Specialist, The (1994)",http://dbpedia.org/resource/The_Specialist,Action|Drama|Thriller,http://dbpedia.org/resource/Luis_Llosa,Luis Llosa,,,6600.0,,,,,
918,2794,European Vacation (1985),http://dbpedia.org/resource/National_Lampoon's_European_Vacation,Adventure|Comedy|Romance,http://dbpedia.org/resource/Amy_Heckerling,Amy Heckerling,,,5640.0,http://dbpedia.org/resource/John_Hughes_(filmmaker),John Hughes (filmmaker),Eric Idle|Chevy Chase|Dana Hill|Beverly D'Angelo|Jason Lively|Victor Lanoux,,
919,2964,Julien Donkey-Boy (1999),http://dbpedia.org/resource/Julien_Donkey-Boy,Drama,http://dbpedia.org/resource/Harmony_Korine,Harmony Korine,,,5940.0,http://dbpedia.org/resource/Harmony_Korine,Harmony Korine,Werner Herzog|Chloë Sevigny|Ewen Bremner,,
920,1064,Aladdin and the King of Thieves (1996),http://dbpedia.org/resource/Aladdin_and_the_King_of_Thieves,Animation|Children|Comedy|Fantasy|Musical|Romance,http://dbpedia.org/resource/Tad_Stones,Tad Stones,,,4860.0,http://dbpedia.org/resource/Mark_McCorkle,Mark McCorkle,Robin Williams|Scott Weinger|Jerry Orbach|Gilbert Gottfried|Linda Larkin|Frank Welker|John Rhys-Davies,,
921,3479,Ladyhawke (1985),http://dbpedia.org/resource/Ladyhawke,Adventure|Fantasy|Romance,,,,,,,,,,
922,1331,Audrey Rose (1977),http://dbpedia.org/resource/Audrey_Rose_(film),Horror,http://dbpedia.org/resource/Robert_Wise,Robert Wise,,,6780.0,http://dbpedia.org/resource/Frank_De_Felitta,Frank De Felitta,Anthony Hopkins|Susan Swift|Marsha Mason|John Beck (actor),,
923,2319,Reach the Rock (1997),http://dbpedia.org/resource/Reach_the_Rock,Comedy|Drama,,,,,6000.0,http://dbpedia.org/resource/John_Hughes_(filmmaker),John Hughes (filmmaker),William Sadler (actor)|Alessandro Nivola|Bruce Norris (actor)|Brooke Langton,,Gramercy Pictures
924,1887,Almost Heroes (1998),http://dbpedia.org/resource/Almost_Heroes,Adventure|Comedy|Western,http://dbpedia.org/resource/Christopher_Guest,Christopher Guest,http://dbpedia.org/resource/United_States,United States,5700.0,http://dbpedia.org/resource/Tom_Wolfe,Tom Wolfe,Matthew Perry|Chris Farley,,Turner Pictures
925,1365,Ridicule (1996),http://dbpedia.org/resource/Ridicule,Drama,http://dbpedia.org/resource/Patrice_Leconte,Patrice Leconte,,,6120.0,,,Jean Rochefort|Judith Godrèche|Fanny Ardant|Charles Berling,,
926,800,Lone Star (1996),http://dbpedia.org/resource/Lone_Star_(1996_film),Drama|Mystery|Western,http://dbpedia.org/resource/John_Sayles,John Sayles,,,8100.0,http://dbpedia.org/resource/John_Sayles,John Sayles,Chris Cooper|Joe Morton|Elizabeth Peña|Kris Kristofferson|Frances McDormand|Ron Canada|Clifton James,,Castle Rock Entertainment
927,2038,"Cat from Outer Space, The (1978)",http://dbpedia.org/resource/The_Cat_from_Outer_Space,Children|Comedy|Sci-Fi,http://dbpedia.org/resource/Norman_Tokar,Norman Tokar,,,6240.0,http://dbpedia.org/resource/Ted_Key,Ted Key,Roddy McDowall|Sandy Duncan|Ronnie Schell|McLean Stevenson|Harry Morgan|Ken Berry,,Walt Disney Pictures
928,2284,Bandit Queen (1994),http://dbpedia.org/resource/Bandit_Queen,Drama,http://dbpedia.org/resource/Shekhar_Kapur,Shekhar Kapur,,,7140.0,,,Seema Biswas|Nirmal Pandey,,Kaleidoscope Entertainment|Channel4
929,3875,"Devil Rides Out, The (1968)",http://dbpedia.org/resource/The_Devil_Rides_Out_(film),Horror,http://dbpedia.org/resource/Terence_Fisher,Terence Fisher,,,5700.0,http://dbpedia.org/resource/Richard_Matheson,Richard Matheson,Christopher Lee|Rosalyn Landor|Gwen Ffrangcon-Davies|Paul Eddington|Charles Gray (actor)|Patrick Mower|Eddie Powell|Leon Greene|Sarah Lawson (actress)|Russell Waters|Niké Arrighi,,Associated British Picture Corporation|Seven Arts Productions|Hammer Film Productions
930,1065,"Woman in Question, The (1950)",http://dbpedia.org/resource/The_Woman_in_Question,Mystery,http://dbpedia.org/resource/Anthony_Asquith,Anthony Asquith,,,5280.0,,,Vida Hope|Hermione Baddeley|John McCallum (actor)|Charles Victor|Dirk Bogarde|Susan Shaw|Jean Kent|Duncan Macrae (actor)|Lana Morris,,
931,3104,Midnight Run (1988),http://dbpedia.org/resource/Midnight_Run,Action|Comedy|Crime|Thriller,http://dbpedia.org/resource/Martin_Brest,Martin Brest,,,7560.0,http://dbpedia.org/resource/George_Gallo,George Gallo,Dennis Farina|Yaphet Kotto|Charles Grodin|Joe Pantoliano|John Ashton (actor)|Robert De Niro,,
932,3309,"Dog's Life, A (1920)",http://dbpedia.org/resource/A_Dog's_Life_(1950_film),Comedy,http://dbpedia.org/resource/Stefano_Vanzina,Stefano Vanzina,,,6480.0,http://dbpedia.org/resource/Sergio_Amidei,Sergio Amidei,Gina Lollobrigida|Aldo Fabrizi,,
933,39,Clueless (1995),http://dbpedia.org/resource/Clueless_(film),Comedy|Romance,http://dbpedia.org/resource/Amy_Heckerling,Amy Heckerling,,,5820.0,http://dbpedia.org/resource/Amy_Heckerling,Amy Heckerling,Alicia Silverstone,,
934,2320,Apt Pupil (1998),http://dbpedia.org/resource/Apt_Pupil_(film),Drama|Thriller,http://dbpedia.org/resource/Bryan_Singer,Bryan Singer,,,6660.0,,,Ian McKellen|Brad Renfro,,Phoenix Pictures
935,1332,"Believers, The (1987)",http://dbpedia.org/resource/Believers_(film),Horror|Thriller,http://dbpedia.org/resource/Daniel_Myrick,Daniel Myrick,,,6120.0,http://dbpedia.org/resource/Daniel_Myrick,Daniel Myrick,Jon Huertas|Deanna Russo|Johnny Messner (actor),,
936,1636,Stag (1997),http://dbpedia.org/resource/Stag_Night,Action|Thriller,http://dbpedia.org/resource/Peter_A._Dowling,Peter A. Dowling,,,5040.0,http://dbpedia.org/resource/Peter_A._Dowling,Peter A. Dowling,Breckin Meyer|Karl Geary|Kip Pardue|Vinessa Shaw,,
937,1066,Shall We Dance? (1937),http://dbpedia.org/resource/Shall_We_Dance_(1937_film),Comedy|Musical|Romance,http://dbpedia.org/resource/Mark_Sandrich,Mark Sandrich,,,6960.0,http://dbpedia.org/resource/Allan_Scott_(American_screenwriter),Allan Scott (American screenwriter),Fred Astaire|Ginger Rogers,,RKO Radio Pictures
938,3828,Better Living (1998),http://dbpedia.org/resource/Better_Living,Comedy,http://dbpedia.org/resource/Max_Mayer,Max Mayer,,,5700.0,http://dbpedia.org/resource/Max_Mayer,Max Mayer,Roy Scheider|Edward Herrmann|Olympia Dukakis,,
939,2565,"King and I, The (1956)",http://dbpedia.org/resource/The_King_and_I_(1956_film),Drama|Musical|Romance,http://dbpedia.org/resource/Walter_Lang,Walter Lang,,,7980.0,http://dbpedia.org/resource/Ernest_Lehman,Ernest Lehman,Deborah Kerr|Yul Brynner|Rita Moreno|Maureen Hingert|Martin Benson (actor),,
940,3693,"Toxic Avenger, The (1985)",http://dbpedia.org/resource/The_Toxic_Avenger_(film),Comedy|Horror,http://dbpedia.org/resource/Michael_Herz_(producer),Michael Herz (producer),,,4740.0,,,R. L. Ryan,,
941,3365,"Searchers, The (1956)",http://dbpedia.org/resource/Searchers_2.0,Drama|Western,http://dbpedia.org/resource/Alex_Cox,Alex Cox,,,5760.0,http://dbpedia.org/resource/Alex_Cox,Alex Cox,Sy Richardson,,
942,1888,Hope Floats (1998),http://dbpedia.org/resource/Hope_Floats,Comedy|Drama|Romance,http://dbpedia.org/resource/Forest_Whitaker,Forest Whitaker,,,6900.0,http://dbpedia.org/resource/Steven_Rogers_(screenwriter),Steven Rogers (screenwriter),"Sandra Bullock|Cameron Finley|Harry Connick, Jr.|Michael Pare|Mae Whitman|Gena Rowlands",,
943,1366,"Crucible, The (1996)",http://dbpedia.org/resource/Crucible_of_Terror,Drama,,,,,5460.0,,,Mike Raven|Mary Maude|James Bolam|Ronald Lacey,,
944,3105,Awakenings (1990),http://dbpedia.org/resource/Awakenings,Drama|Mystery,http://dbpedia.org/resource/Penny_Marshall,Penny Marshall,,,7260.0,http://dbpedia.org/resource/Steven_Zaillian,Steven Zaillian,Robin Williams|Julie Kavner|Penelope Ann Miller|Max von Sydow|John Heard (actor)|Robert De Niro,,
945,1067,"Damsel in Distress, A (1937)",http://dbpedia.org/resource/A_Damsel_in_Distress_(film),Comedy|Musical|Romance,,,,,,,,,,
946,702,Faces (1968),http://dbpedia.org/resource/Faces_(film),Drama,http://dbpedia.org/resource/John_Cassavetes,John Cassavetes,,,10980.0,http://dbpedia.org/resource/John_Cassavetes,John Cassavetes,Fred Draper|Val Avery|Dorothy Gulliver|John Marley|Seymour Cassel|Lynn Carlin|Gena Rowlands,,Walter Reade
947,3566,"Big Kahuna, The (2000)",http://dbpedia.org/resource/The_Big_Kahuna_(film),Comedy|Drama,,,,,5400.0,http://dbpedia.org/resource/Roger_Rueff,Roger Rueff,Danny DeVito|Kevin Spacey|Peter Facinelli,,Franchise Pictures|Trigger Street Productions
948,2321,Pleasantville (1998),http://dbpedia.org/resource/Pleasantville_(film),Comedy|Drama|Fantasy,http://dbpedia.org/resource/Gary_Ross,Gary Ross,,,7440.0,http://dbpedia.org/resource/Gary_Ross,Gary Ross,Don Knotts|Tobey Maguire|Jeff Daniels|Reese Witherspoon|William H. Macy|J. T. Walsh|Joan Allen,,
949,2531,Battle for the Planet of the Apes (1973),http://dbpedia.org/resource/Battle_for_the_Planet_of_the_Apes,Action|Sci-Fi,http://dbpedia.org/resource/J._Lee_Thompson,J. Lee Thompson,,,5580.0,http://dbpedia.org/resource/John_William_Corrington,John William Corrington,John Huston|Roddy McDowall|Paul Williams (songwriter)|Severn Darden|Lew Ayres|Natalie Trundy|Claude Akins,,
950,2448,Virus (1999),http://dbpedia.org/resource/Virus_(1999_film),Horror|Sci-Fi,http://dbpedia.org/resource/John_Bruno_(director),John Bruno (director),,,5940.0,,,Julio Oscar Mechoso|Donald Sutherland|Jamie Lee Curtis|Joanna Pacuła|William Baldwin|Sherman Augustus|Cliff Curtis|Marshall Bell,,
951,2186,Strangers on a Train (1951),http://dbpedia.org/resource/Strangers_on_a_Train_(film),Crime|Drama|Film-Noir|Thriller,http://dbpedia.org/resource/Alfred_Hitchcock,Alfred Hitchcock,,,6060.0,http://dbpedia.org/resource/Raymond_Chandler,Raymond Chandler,Farley Granger|Ruth Roman|Robert Walker (actor),,Transatlantic Pictures
952,2143,Legend (1985),http://dbpedia.org/resource/Legend_(1985_film),Adventure|Fantasy|Romance,http://dbpedia.org/resource/Ridley_Scott,Ridley Scott,,,7500.0,http://dbpedia.org/resource/William_Hjortsberg,William Hjortsberg,Tim Curry|Tom Cruise|Mia Sara,,Regency Enterprises
953,316,Stargate (1994),http://dbpedia.org/resource/Stargate_(film),Action|Adventure|Sci-Fi,http://dbpedia.org/resource/Roland_Emmerich,Roland Emmerich,,,7680.0,http://dbpedia.org/resource/Roland_Emmerich,Roland Emmerich,James Spader|Viveca Lindfors|Jaye Davidson|Kurt Russell,,Carolco Pictures|Centropolis Entertainment|StudioCanal
954,2407,Cocoon (1985),http://dbpedia.org/resource/Cocoon_(film),Comedy|Sci-Fi,http://dbpedia.org/resource/Ron_Howard,Ron Howard,,,7020.0,,,Gwen Verdon|Tahnee Welch|Jack Gilford|Jessica Tandy|Hume Cronyn|Steve Guttenberg|Brian Dennehy|Maureen Stapleton|Herta Ware|Wilford Brimley|Don Ameche,,
955,3694,"Toxic Avenger, Part II, The (1989)",http://dbpedia.org/resource/The_Toxic_Avenger_Part_II,Comedy|Horror,http://dbpedia.org/resource/Michael_Herz_(producer),Michael Herz (producer),,,6180.0,http://dbpedia.org/resource/Lloyd_Kaufman,Lloyd Kaufman,Phoebe Legere|Rikiya Yasuoka,,
956,1499,Anaconda (1997),http://dbpedia.org/resource/Anaconda_(film),Action|Adventure|Thriller,http://dbpedia.org/resource/Luis_Llosa,Luis Llosa,,,5340.0,http://dbpedia.org/resource/Hans_Bauer_(writer),Hans Bauer (writer),Ice Cube|Jennifer Lopez|Jon Voight|Owen Wilson|Eric Stoltz|Jonathan Hyde,,
957,3181,Titus (1999),http://dbpedia.org/resource/Titus_(film),Drama,http://dbpedia.org/resource/Julie_Taymor,Julie Taymor,,,9720.0,http://dbpedia.org/resource/Julie_Taymor,Julie Taymor,Colm Feore|James Frain|Anthony Hopkins|Jonathan Rhys Meyers|Jessica Lange|Laura Fraser|Alan Cumming|Angus Macfadyen|Harry Lennix|Matthew Rhys,,
958,3106,Come See the Paradise (1990),http://dbpedia.org/resource/Come_See_the_Paradise,Drama|Romance,http://dbpedia.org/resource/Alan_Parker,Alan Parker,http://dbpedia.org/resource/United_States,United States,8280.0,http://dbpedia.org/resource/Alan_Parker,Alan Parker,Dennis Quaid|Shizuko Hoshi|Sab Shimono|Tamlyn Tomita,English language,
959,2144,Sixteen Candles (1984),http://dbpedia.org/resource/Sixteen_Candles,Comedy|Romance,http://dbpedia.org/resource/John_Hughes_(filmmaker),John Hughes (filmmaker),,,5580.0,http://dbpedia.org/resource/John_Hughes_(filmmaker),John Hughes (filmmaker),Anthony Michael Hall|Paul Dooley|Justin Henry|Molly Ringwald,,
960,2449,"Garbage Pail Kids Movie, The (1987)",http://dbpedia.org/resource/The_Garbage_Pail_Kids_Movie,Adventure|Children|Comedy,http://dbpedia.org/resource/Rod_Amateau,Rod Amateau,,,5820.0,http://dbpedia.org/resource/Rod_Amateau,Rod Amateau,Mackenzie Astin|Anthony Newley|Katie Barberi,,Atlantic Entertainment Group|Topps
961,3829,Mad About Mambo (2000),http://dbpedia.org/resource/Mad_About_Mambo,Comedy|Romance,,,,,5520.0,,,William Ash (actor)|Keri Russell,,Phoenix Pictures|Gramercy Pictures
962,1500,Grosse Pointe Blank (1997),http://dbpedia.org/resource/Grosse_Pointe_Blank,Comedy|Crime|Romance,http://dbpedia.org/resource/George_Armitage,George Armitage,,,6420.0,http://dbpedia.org/resource/Tom_Jankiewicz,Tom Jankiewicz,Dan Aykroyd|Alan Arkin|Minnie Driver,,Hollywood Pictures|Caravan Pictures
963,2532,Conquest of the Planet of the Apes (1972),http://dbpedia.org/resource/Conquest_of_the_Planet_of_the_Apes,Action|Sci-Fi,http://dbpedia.org/resource/J._Lee_Thompson,J. Lee Thompson,,,5280.0,http://dbpedia.org/resource/Paul_Dehn,Paul Dehn,Roddy McDowall|Don Murray (actor)|Ricardo Montalbán|Hari Rhodes|Natalie Trundy,,
964,2450,Howard the Duck (1986),http://dbpedia.org/resource/Howard_the_Duck_(film),Adventure|Comedy|Sci-Fi,http://dbpedia.org/resource/Willard_Huyck,Willard Huyck,,,6660.0,,,Jeffrey Jones|Lea Thompson|Tim Robbins,,Lucasfilm Ltd.
965,2408,Cocoon: The Return (1988),http://dbpedia.org/resource/Cocoon:_The_Return,Comedy|Sci-Fi,http://dbpedia.org/resource/Daniel_Petrie,Daniel Petrie,,,6960.0,,,Gwen Verdon|Barret Oliver|Tahnee Welch|Jack Gilford|Jessica Tandy|Hume Cronyn|Courteney Cox|Steve Guttenberg|Elaine Stritch|Maureen Stapleton|Wilford Brimley|Don Ameche,,
966,1639,Chasing Amy (1997),http://dbpedia.org/resource/Chasing_Amy,Comedy|Drama|Romance,http://dbpedia.org/resource/Kevin_Smith,Kevin Smith,,,6780.0,http://dbpedia.org/resource/Kevin_Smith,Kevin Smith,Jason Lee (actor)|Kevin Smith|Joey Lauren Adams|Jason Mewes|Ben Affleck|Dwight Ewell,,View Askew Productions
967,2927,Brief Encounter (1946),http://dbpedia.org/resource/Brief_Encounter_(1974_film),Drama|Romance,http://dbpedia.org/resource/Alan_Bridges,Alan Bridges,,,6000.0,,,Richard Burton|Sophia Loren|Rosemary Leach|Jack Hedley,,
968,3729,Shaft (1971),http://dbpedia.org/resource/Shaft_(1971_film),Action|Crime|Drama|Thriller,http://dbpedia.org/resource/Gordon_Parks,Gordon Parks,,,6000.0,http://dbpedia.org/resource/John_D._F._Black,John D. F. Black,Moses Gunn|Richard Roundtree,,
969,3058,"Ape, The (1940)",http://dbpedia.org/resource/The_Ape_(1940_film),Horror|Sci-Fi,http://dbpedia.org/resource/William_Nigh,William Nigh,,,3720.0,http://dbpedia.org/resource/Curt_Siodmak,Curt Siodmak,Maris Wrixon|Boris Karloff,,
970,2566,Doug's 1st Movie (1999),http://dbpedia.org/resource/Doug's_1st_Movie,Animation|Children,http://dbpedia.org/resource/Maurice_Joyce,Maurice Joyce,,,4620.0,,,Chris Phillips (voice actor)|Fred Newman (sound effects)|Constance Shulman|Alice Playten|Tom McHugh|Frank Welker,,A. Film A/S|Jumbo Pictures|Disney Television Animation|Walt Disney Pictures
971,3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",http://dbpedia.org/resource/The_Toxic_Avenger_Part_III:_The_Last_Temptation_of_Toxie,Comedy|Horror,http://dbpedia.org/resource/Michael_Herz_(producer),Michael Herz (producer),,,6120.0,http://dbpedia.org/resource/Michael_Herz_(producer),Michael Herz (producer),Phoebe Legere|Lisa Gaye (actress born 1960),,Troma Entertainment
972,173,Judge Dredd (1995),http://dbpedia.org/resource/Judge_Dredd_(film),Action|Crime|Sci-Fi,http://dbpedia.org/resource/Danny_Cannon,Danny Cannon,,,5760.0,http://dbpedia.org/resource/Steven_E._de_Souza,Steven E. de Souza,Armand Assante|Sylvester Stallone|Max von Sydow|Joan Chen|Jürgen Prochnow|Rob Schneider|Diane Lane,,
973,3830,Psycho Beach Party (2000),http://dbpedia.org/resource/Psycho_Beach_Party,Comedy|Horror|Thriller,,,,,5700.0,http://dbpedia.org/resource/Charles_Busch,Charles Busch,Lauren Ambrose|Amy Adams|Matt Keeslar|Nicholas Brendon|Thomas Gibson,,
974,3107,Backdraft (1991),http://dbpedia.org/resource/Backdraft_(film),Action|Drama,http://dbpedia.org/resource/Ron_Howard,Ron Howard,,,8220.0,http://dbpedia.org/resource/Gregory_Widen,Gregory Widen,Rebecca De Mornay|Donald Sutherland|Kurt Russell|William Baldwin|Jennifer Jason Leigh|Scott Glenn|Robert De Niro,,Imagine Entertainment
975,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",http://dbpedia.org/resource/The_Fiendish_Plot_of_Dr._Fu_Manchu,Comedy,http://dbpedia.org/resource/Piers_Haggard,Piers Haggard,,,6060.0,http://dbpedia.org/resource/Peter_Sellers,Peter Sellers,John Le Mesurier|Peter Sellers|David Tomlinson|Helen Mirren|Sid Caesar,,Playboy Enterprises
976,2826,"13th Warrior, The (1999)",http://dbpedia.org/resource/The_13th_Warrior,Action|Adventure|Fantasy,http://dbpedia.org/resource/John_McTiernan,John McTiernan,,,6180.0,http://dbpedia.org/resource/Warren_Lewis_(screenwriter),Warren Lewis (screenwriter),Antonio Banderas|Diane Venora|Omar Sharif,,Touchstone Pictures
977,2409,Rocky II (1979),http://dbpedia.org/resource/Rocky_II,Action|Drama,http://dbpedia.org/resource/Sylvester_Stallone,Sylvester Stallone,,,7140.0,http://dbpedia.org/resource/Sylvester_Stallone,Sylvester Stallone,Carl Weathers|Burgess Meredith|Burt Young|Talia Shire,,
